"id","id_produto","order_id","codigo","descricao","unidade","quantidade","valor_unitario","createdAt","updatedAt"
7986,"807068563","899013808","TP03950002-41-4","Chuteira Topper Futsal Maestro IV Masculino TP03950002 - 41 - Branco/Preto","PR","1.00","279.19","2025-02-21 16:19:16.586+00","2025-02-21 16:19:16.586+00"
7987,"831472163","899017171","1307108-37-4","Tenis Vizzano Casual Lançamento Feminino 1307.108 - 37 - Branco","PR","1.00","180.40","2025-02-21 16:19:17.266+00","2025-02-21 16:19:17.266+00"
7988,"807069229","899017189","RA03300002-41-8","Tênis Rainha Castle II Unissex RA03300002 - 41 - Branco/Preto","PR","1.00","207.48","2025-02-21 16:19:18.02+00","2025-02-21 16:19:18.02+00"
7989,"828844212","899018771","43687249-35-1","Tênis Olympikus Look Feminino 43687249 - 35 - Azul Marinho/Roxo","PR","1.00","204.88","2025-02-21 16:19:18.731+00","2025-02-21 16:19:18.731+00"
7990,"812890706","899019393","C2480010000013-35","Chinelo Piccadilly Marshmallow Eva Feminino C248001 - 35 - Preto","PR","1.00","105.66","2025-02-21 16:19:19.399+00","2025-02-21 16:19:19.399+00"
7991,"893760721","899022442","6371367-37-4","Sandalia Rasteira Vizzano Macia Feminina 6371.367 - 37 - Marrom","PR","1.00","99.90","2025-02-21 16:19:20.201+00","2025-02-21 16:19:20.201+00"
7992,"811216849","899025328","143211-PT-42","Sapato Piccadilly Anabela Conforto Casual Feminino 143211 - 42 - Preto","PR","1.00","199.90","2025-02-21 16:19:20.893+00","2025-02-21 16:19:20.893+00"
7993,"894230711","899028712","F02L00130-35-9","Tênis Fila Venture Tracer Chunky Feminino F02L00130 - 35 - Rosa","PR","1.00","364.90","2025-02-21 16:19:21.652+00","2025-02-21 16:19:21.652+00"
7994,"806834074","899028774","101087087-4","Tênis de Corrida Mizuno Cool Ride 2 Adulto - 37 - Preto/Rose","PR","1.00","309.90","2025-02-21 16:19:22.33+00","2025-02-21 16:19:22.33+00"
7995,"894230717","899029076","F02L00130-37-11","Tênis Fila Venture Tracer Chunky Feminino F02L00130 - 37 - Rosa","PR","1.00","346.48","2025-02-21 16:19:22.988+00","2025-02-21 16:19:22.988+00"
7996,"806855479","899029218","101088088-35-26","Tênis Mizuno Space 4 Unissex Adulto 101088088 - 35 - Bege","PR","1.00","244.57","2025-02-21 16:19:23.688+00","2025-02-21 16:19:23.688+00"
7997,"832688240","899029996","101080080F-34-7","Tênis Mizuno Dynasty 6 Wave Corrida Feminino 101080080 - 34 - Vermelho","PR","1.00","408.40","2025-02-21 16:19:24.385+00","2025-02-21 16:19:24.385+00"
7998,"822267869","899029997","43227277-38-16","Tênis Olympikus Atena Feminino 43227277 - 38 - Cinza","PR","1.00","189.90","2025-02-21 16:19:25.087+00","2025-02-21 16:19:25.087+00"
7999,"894989585","899031843","101081081-42-33","Tênis Mizuno Mirai 6 Corrida Wave Masculino 101081081 - 42 - Cinza/Azul","PR","1.00","389.90","2025-02-21 16:19:25.765+00","2025-02-21 16:19:25.765+00"
8000,"893906061","899032006","43701259-40-4","Tênis Olympikus Beats Masculino 43701259 - 40 - Preto","PR","1.00","257.10","2025-02-21 16:19:26.432+00","2025-02-21 16:19:26.432+00"
8001,"820618759","899032582","106049049-4344-4","Chinelo Unissex Mizuno Slide Enerzy 106049049 - 43/44 - Preto/Preto","PR","1.00","189.90","2025-02-21 16:19:27.132+00","2025-02-21 16:19:27.132+00"
8002,"812890713","899032953","C2480010000013-37","Chinelo Piccadilly Marshmallow Eva Feminino C248001 - 37 - Preto","PR","1.00","82.98","2025-02-21 16:19:27.819+00","2025-02-21 16:19:27.819+00"
8003,"807490004","899035325","RA03370004-38-5","Tênis Rainha Blare Feminino RA03370004 - 38 - Cinza/Rosa","PR","1.00","199.90","2025-02-21 16:19:28.503+00","2025-02-21 16:19:28.503+00"
8004,"807069049","899036062","RA02050012-38-5","Tênis Rainha Drive III Feminino RA02050012 - 38 - Azul Marinho/Rosa","PR","1.00","161.40","2025-02-21 16:19:29.203+00","2025-02-21 16:19:29.203+00"
8005,"806852330","899037204","101087087-14","Tênis de Corrida Mizuno Cool Ride 2 Adulto - 44 - Preto","PR","1.00","360.90","2025-02-21 16:19:29.883+00","2025-02-21 16:19:29.883+00"
8006,"896391005","899037205","101081081-40-13","Tênis Mizuno Mirai 6 Corrida Wave Feminino 101081081 - 40 - Azul/Roxo","PR","1.00","474.90","2025-02-21 16:19:30.575+00","2025-02-21 16:19:30.575+00"
8007,"826041632","899043813","101081081-39-15","Tênis Mizuno Mirai 6 Corrida Wave Masculino 101081081 - 39 - Preto","PR","1.00","394.10","2025-02-21 16:19:31.229+00","2025-02-21 16:19:31.229+00"
8008,"894260209","899044489","5500107-40-7","Sandália Papete Slide Moleca Feminino 5500.107 - 40 - Prata","PR","1.00","169.90","2025-02-21 16:19:31.879+00","2025-02-21 16:19:31.879+00"
8009,"806855404","899044913","101088088-48-22","Tênis Mizuno Space 4 Unissex Adulto 101088088 - 48 - Cinza","PR","1.00","276.87","2025-02-21 16:19:32.542+00","2025-02-21 16:19:32.542+00"
8010,"823091147","899143496","W520V8-38-4","Tênis New Balance 520V8 Feminino W520V8 - 38 - Azul/Amarelo","PA","1.00","372.40","2025-02-28 18:36:50.789+00","2025-02-28 18:36:50.789+00"
8011,"894230714","899051822","F02L00130-36-10","Tênis Fila Venture Tracer Chunky Feminino F02L00130 - 36 - Rosa","PR","1.00","346.48","2025-02-28 18:37:23.194+00","2025-02-28 18:37:23.194+00"
8012,"894989596","899052037","101081081-45-36","Tênis Mizuno Mirai 6 Corrida Wave Masculino 101081081 - 45 - Cinza/Azul","PR","1.00","474.90","2025-02-28 18:37:23.917+00","2025-02-28 18:37:23.917+00"
8013,"816617913","899052075","43359278-41-6","Tênis Olympikus Estilo 2 43359278 - 41 - Verde/Preto","PR","1.00","256.40","2025-02-28 18:37:24.687+00","2025-02-28 18:37:24.687+00"
8014,"822267869","899052084","43227277-38-16","Tênis Olympikus Atena Feminino 43227277 - 38 - Cinza","PR","1.00","189.90","2025-02-28 18:37:25.683+00","2025-02-28 18:37:25.683+00"
8015,"896391609","899052140","101080080-41-10","Tênis Mizuno Dynasty 6 Wave Corrida Masculino 101080080 - 41 - Preto/Azul","PR","1.00","368.00","2025-02-28 18:37:26.514+00","2025-02-28 18:37:26.514+00"
8016,"815125635","899054313","11J728X-42-5","Tênis Fila Recovery Masculino 11J728X - 42 - Cinza/Preto","PR","1.00","343.74","2025-02-28 18:37:27.364+00","2025-02-28 18:37:27.364+00"
8017,"833778616","899054395","1351106-37-16","Mocassim Vizzano Social Confortável Feminino 1351.106 - 37 - Marrom","PR ","1.00","117.80","2025-02-28 18:37:28.323+00","2025-02-28 18:37:28.323+00"
8018,"806855393","899055892","101088088-46-20","Tênis Mizuno Space 4 Unissex Adulto 101088088 - 46 - Cinza","PR","1.00","276.87","2025-02-28 18:37:29.06+00","2025-02-28 18:37:29.06+00"
8019,"893906055","899056897","43701259-38-2","Tênis Olympikus Beats Masculino 43701259 - 38 - Preto","PR","1.00","278.90","2025-02-28 18:37:29.836+00","2025-02-28 18:37:29.836+00"
8020,"800527474","899057578","23016661","Sandália Papete Moleca Tiras com Strass Feminino 5469.121 - 35 - Preto","PR","1.00","117.90","2025-02-28 18:37:30.545+00","2025-02-28 18:37:30.545+00"
8021,"812890713","899058719","C2480010000013-37","Chinelo Piccadilly Marshmallow Eva Feminino C248001 - 37 - Preto","PR","2.00","82.98","2025-02-28 18:37:31.582+00","2025-02-28 18:37:31.582+00"
8022,"807069226","899059847","RA03300002-40-7","Tênis Rainha Castle II Unissex RA03300002 - 40 - Branco/Preto","PR","1.00","207.48","2025-02-28 18:37:32.339+00","2025-02-28 18:37:32.339+00"
8023,"831472160","899059854","1307108-36-3","Tenis Vizzano Casual Lançamento Feminino 1307.108 - 36 - Branco","PR","1.00","189.90","2025-02-28 18:37:33.054+00","2025-02-28 18:37:33.054+00"
8024,"828929025","899059865","43696252-43-12","Tênis Olympikus Venum Esportivo Masculino 43696252 - 43 - Preto/Chumbo","PR","1.00","225.53","2025-02-28 18:37:33.861+00","2025-02-28 18:37:33.861+00"
8025,"806848761","899065647","1151967-37","Tênis Fila Recovery Feminino 51J728X - 37 - Preto/Rosa","PR","1.00","349.00","2025-02-28 18:37:34.621+00","2025-02-28 18:37:34.621+00"
8026,"809060384","899066214","F01L00204-8-42","Tênis Fila Retro Flag Masculino F01L00204 - 42 - Cinza/Branco","PR","1.00","332.13","2025-02-28 18:37:35.36+00","2025-02-28 18:37:35.36+00"
8027,"803202644","899066452","43338186-PRETO-43","Tênis Olympikus Wellness 2 Calce Fácil Masculino 43338186 - 43 - PRETO","PR","1.00","225.53","2025-02-28 18:37:36.224+00","2025-02-28 18:37:36.224+00"
8028,"807011247","899066453","TP04700004-30-1","Chuteira Futsal Topper Forza III Infantil TP04700004 - 30 - Verde/Azul","PR","1.00","168.05","2025-02-28 18:37:36.942+00","2025-02-28 18:37:36.942+00"
8029,"797954082","899066457","189538-5","Tênis Rainha VL 2500 Futsal Masculino Adulto RA00010006 - 41 - Preto/Cinza","PR","1.00","157.84","2025-02-28 18:37:37.617+00","2025-02-28 18:37:37.617+00"
8030,"806848761","899066840","1151967-37","Tênis Fila Recovery Feminino 51J728X - 37 - Preto/Rosa","PR","1.00","349.00","2025-02-28 18:37:38.311+00","2025-02-28 18:37:38.311+00"
8031,"833778585","899066854","1351106-34-7","Mocassim Vizzano Social Confortável Feminino 1351.106 - 34 - Branco Off","PR ","1.00","117.80","2025-02-28 18:37:39.032+00","2025-02-28 18:37:39.032+00"
8032,"809060376","899067624","F01L00204-4-40","Tênis Fila Retro Flag Masculino F01L00204 - 40 - Cinza/Branco","PR","1.00","293.61","2025-02-28 18:37:39.694+00","2025-02-28 18:37:39.694+00"
8033,"820618759","899067959","106049049-4344-4","Chinelo Unissex Mizuno Slide Enerzy 106049049 - 43/44 - Preto/Preto","PR","1.00","180.40","2025-02-28 18:37:40.381+00","2025-02-28 18:37:40.381+00"
8034,"807069232","899068458","RA03300002-42-9","Tênis Rainha Castle II Unissex RA03300002 - 42 - Branco/Preto","PR","1.00","218.40","2025-02-28 18:37:41.085+00","2025-02-28 18:37:41.085+00"
8035,"894624234","899069396","101089089-43-12","Tênis de Corrida Mizuno Jet 7 Masculino 101089089  - 43 - Preto/Preto","PR","1.00","243.59","2025-02-28 18:37:41.74+00","2025-02-28 18:37:41.74+00"
8036,"806848761","899069474","1151967-37","Tênis Fila Recovery Feminino 51J728X - 37 - Preto/Rosa","PR","1.00","349.00","2025-02-28 18:37:42.395+00","2025-02-28 18:37:42.395+00"
8037,"807011261","899069561","TP04700004-34-5","Chuteira Futsal Topper Forza III Infantil TP04700004 - 34 - Verde/Azul","PR","1.00","159.65","2025-02-28 18:37:43.041+00","2025-02-28 18:37:43.041+00"
8038,"807069043","899069567","RA02050012-36-3","Tênis Rainha Drive III Feminino RA02050012 - 36 - Azul Marinho/Rosa","PR","1.00","161.40","2025-02-28 18:37:43.698+00","2025-02-28 18:37:43.698+00"
8039,"807069226","899069836","RA03300002-40-7","Tênis Rainha Castle II Unissex RA03300002 - 40 - Branco/Preto","PR","1.00","207.48","2025-02-28 18:37:44.364+00","2025-02-28 18:37:44.364+00"
8040,"806848758","899070008","1151967-36","Tênis Fila Recovery Feminino 51J728X - 36 - Preto/Rosa","PR","1.00","379.90","2025-02-28 18:37:45.015+00","2025-02-28 18:37:45.015+00"
8041,"894366768","899070871","101075075-43-5","Tênis de Corrida Mizuno Wave Stratos 2 Masculino 101075075 - 43 - Azul Marinho/Prata","PR","1.00","583.93","2025-02-28 18:37:45.678+00","2025-02-28 18:37:45.678+00"
8042,"806852318","899070896","101087087-10","Tênis de Corrida Mizuno Cool Ride 2 Adulto - 40 - Preto","PR","1.00","309.90","2025-02-28 18:37:46.64+00","2025-02-28 18:37:46.64+00"
8043,"806834091","899070896","101087087-7","Tênis de Corrida Mizuno Cool Ride 2 Adulto - 40 - Preto/Rose","PR","1.00","309.90","2025-02-28 18:37:46.64+00","2025-02-28 18:37:46.64+00"
8044,"807069229","899072747","RA03300002-41-8","Tênis Rainha Castle II Unissex RA03300002 - 41 - Branco/Preto","PR","1.00","207.48","2025-02-28 18:37:47.304+00","2025-02-28 18:37:47.304+00"
8045,"894624228","899073140","101089089-41-10","Tênis de Corrida Mizuno Jet 7 Masculino 101089089  - 41 - Preto/Preto","PR","1.00","243.59","2025-02-28 18:37:47.952+00","2025-02-28 18:37:47.952+00"
8046,"828929029","899073583","43696252-44-13","Tênis Olympikus Venum Esportivo Masculino 43696252 - 44 - Preto/Chumbo","PR","1.00","211.99","2025-02-28 18:37:48.602+00","2025-02-28 18:37:48.602+00"
8047,"807069055","899075636","RA02050012-40-7","Tênis Rainha Drive III Feminino RA02050012 - 40 - Azul Marinho/Rosa","PR","1.00","161.40","2025-02-28 18:37:49.286+00","2025-02-28 18:37:49.286+00"
8048,"797954070","899075640","189538-2","Tênis Rainha VL 2500 Futsal Masculino Adulto RA00010006 - 38 - Preto/Cinza","PR","1.00","170.90","2025-02-28 18:37:49.917+00","2025-02-28 18:37:49.917+00"
8049,"816770813","899077231","43448165-40-3","Tênis Olympikus Eros 165 Casual Unissex 43448165 - 40 - Branco","PR","1.00","190.00","2025-02-28 18:37:50.584+00","2025-02-28 18:37:50.584+00"
8050,"806834080","899077869","101087087-5","Tênis de Corrida Mizuno Cool Ride 2 Adulto - 38 - Preto/Rose","PR","1.00","309.90","2025-02-28 18:37:51.222+00","2025-02-28 18:37:51.222+00"
8051,"809060372","899078073","F01L00204-2-39","Tênis Fila Retro Flag Masculino F01L00204 - 39 - Cinza/Branco","PR","1.00","293.61","2025-02-28 18:37:51.861+00","2025-02-28 18:37:51.861+00"
8052,"806949016","899078307","U07FB00258-31","Chuteira Society Umbro Adamant Infantil U07FB00258 - 31 - Preto/Lima","PR","1.00","180.40","2025-02-28 18:37:52.502+00","2025-02-28 18:37:52.502+00"
8053,"891816647","899078310","106049049-3940-10","Chinelo Unissex Mizuno Slide Enerzy 106049049 - 39/40 - Branco/Preto","PR","1.00","189.00","2025-02-28 18:37:53.15+00","2025-02-28 18:37:53.15+00"
8054,"831468111","899078363","1185700-38-5","Sapato Vizzano Scarpin Slingback Feminino 1185.700 - 38 - Preto","PR","1.00","129.90","2025-02-28 18:37:53.801+00","2025-02-28 18:37:53.801+00"
8055,"807069229","899080572","RA03300002-41-8","Tênis Rainha Castle II Unissex RA03300002 - 41 - Branco/Preto","PR","1.00","207.48","2025-02-28 18:37:54.543+00","2025-02-28 18:37:54.543+00"
8056,"896677793","899081514","101075075-38-3","Tênis de Corrida Mizuno Wave Stratos 2 Feminino - 38 - Roxo","PR","1.00","721.90","2025-02-28 18:37:55.204+00","2025-02-28 18:37:55.204+00"
8057,"816770816","899081699","43448165-41-4","Tênis Olympikus Eros 165 Casual Unissex 43448165 - 41 - Branco","PR","1.00","186.99","2025-02-28 18:37:55.872+00","2025-02-28 18:37:55.872+00"
8058,"812890706","899083281","C2480010000013-35","Chinelo Piccadilly Marshmallow Eva Feminino C248001 - 35 - Preto","PR","1.00","105.66","2025-02-28 18:37:56.508+00","2025-02-28 18:37:56.508+00"
8059,"806848761","899083455","1151967-37","Tênis Fila Recovery Feminino 51J728X - 37 - Preto/Rosa","PR","1.00","349.00","2025-02-28 18:37:57.172+00","2025-02-28 18:37:57.172+00"
8060,"807069055","899085353","RA02050012-40-7","Tênis Rainha Drive III Feminino RA02050012 - 40 - Azul Marinho/Rosa","PR","1.00","161.40","2025-02-28 18:37:57.826+00","2025-02-28 18:37:57.826+00"
8061,"892745842","899086413","F02L00130-38-4","Tênis Fila Venture Tracer Chunky Feminino F02L00130 - 38 - Bege/Dourado","PR","1.00","449.90","2025-02-28 18:37:58.465+00","2025-02-28 18:37:58.465+00"
8062,"813288296","899088632","101080080F-38-4","Tênis Mizuno Dynasty 6 Wave Corrida Feminino 101080080 - 38 - Preto/Roxo","PR","1.00","408.40","2025-02-28 18:37:59.122+00","2025-02-28 18:37:59.122+00"
8063,"894366789","899088645","101081081-41-24","Tênis Mizuno Mirai 6 Corrida Wave Masculino 101081081 - 41 - Branco","PR","1.00","399.90","2025-02-28 18:37:59.769+00","2025-02-28 18:37:59.769+00"
8064,"806855491","899089271","101088088-37-28","Tênis Mizuno Space 4 Unissex Adulto 101088088 - 37 - Bege","PR","1.00","281.00","2025-02-28 18:38:00.428+00","2025-02-28 18:38:00.428+00"
8065,"813288299","899089449","101080080F-39-5","Tênis Mizuno Dynasty 6 Wave Corrida Feminino 101080080 - 39 - Preto/Roxo","PR","1.00","408.40","2025-02-28 18:38:01.083+00","2025-02-28 18:38:01.083+00"
8066,"893758161","899089457","43338186-44-8","Tênis Olympikus Wellness 2 Calce Fácil Masculino 43338186 - 44 - Preto/Branco","PR","1.00","237.40","2025-02-28 18:38:01.72+00","2025-02-28 18:38:01.72+00"
8067,"895996990","899089732","43271285-42-13","Tênis de Corrida Olympikus Challenger 5 Masculino 43271285 - 42 - Azul/Cinza","PR","1.00","284.90","2025-02-28 18:38:02.372+00","2025-02-28 18:38:02.372+00"
8068,"894366756","899090180","101075075-39-1","Tênis de Corrida Mizuno Wave Stratos 2 Masculino 101075075 - 39 - Azul Marinho/Prata","PR","1.00","689.00","2025-02-28 18:38:21.095+00","2025-02-28 18:38:21.095+00"
8069,"813288296","899090613","101080080F-38-4","Tênis Mizuno Dynasty 6 Wave Corrida Feminino 101080080 - 38 - Preto/Roxo","PR","1.00","408.40","2025-02-28 18:38:21.77+00","2025-02-28 18:38:21.77+00"
8070,"821297431","899090974","106049049-3940-6","Chinelo Unissex Mizuno Slide Enerzy 106049049 - 39/40 - Preto","PR","1.00","189.90","2025-02-28 18:38:22.414+00","2025-02-28 18:38:22.414+00"
8071,"806848761","899091052","1151967-37","Tênis Fila Recovery Feminino 51J728X - 37 - Preto/Rosa","PR","1.00","349.00","2025-02-28 18:38:23.079+00","2025-02-28 18:38:23.079+00"
8072,"812890706","899091481","C2480010000013-35","Chinelo Piccadilly Marshmallow Eva Feminino C248001 - 35 - Preto","PR","1.00","105.66","2025-02-28 18:38:23.765+00","2025-02-28 18:38:23.765+00"
8073,"891757511","899091601","TP05280002-38-2","Chuteira Futsal Topper Maestro Club V Masculino TP05280002 - 38 - Branco/Preto","PR","1.00","329.90","2025-02-28 18:38:24.476+00","2025-02-28 18:38:24.476+00"
8074,"826041641","899091723","101081081-41-17","Tênis Mizuno Mirai 6 Corrida Wave Masculino 101081081 - 41 - Preto","PR","1.00","398.00","2025-02-28 18:38:25.229+00","2025-02-28 18:38:25.229+00"
8075,"797954070","899092244","189538-2","Tênis Rainha VL 2500 Futsal Masculino Adulto RA00010006 - 38 - Preto/Cinza","PR","1.00","170.90","2025-02-28 18:38:26.034+00","2025-02-28 18:38:26.034+00"
8076,"815125635","899093114","11J728X-42-5","Tênis Fila Recovery Masculino 11J728X - 42 - Cinza/Preto","PR","1.00","334.00","2025-02-28 18:38:26.812+00","2025-02-28 18:38:26.812+00"
8077,"807069043","899093322","RA02050012-36-3","Tênis Rainha Drive III Feminino RA02050012 - 36 - Azul Marinho/Rosa","PR","1.00","161.40","2025-02-28 18:38:27.672+00","2025-02-28 18:38:27.672+00"
8078,"823735790","899093526","C224003-38-5","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 38 - Nude","PR","1.00","139.90","2025-02-28 18:38:28.448+00","2025-02-28 18:38:28.448+00"
8079,"893028288","899093661","RA02300018-31-2","Tênis Rainha Drive III Infantil Feminino RA02300018 - 31 - Preto/Rosa","PR","1.00","161.40","2025-02-28 18:38:29.233+00","2025-02-28 18:38:29.233+00"
8080,"807011261","899093672","TP04700004-34-5","Chuteira Futsal Topper Forza III Infantil TP04700004 - 34 - Verde/Azul","PR","1.00","159.65","2025-02-28 18:38:30.035+00","2025-02-28 18:38:30.035+00"
8081,"828844216","899093676","43687249-36-2","Tênis Olympikus Look Feminino 43687249 - 36 - Azul Marinho/Roxo","PR","1.00","209.90","2025-02-28 18:38:30.867+00","2025-02-28 18:38:30.867+00"
8082,"797409686","899094302","C224003-36","Chinelo Piccadilly Marshmallow Nuvem de Dedo EVA Feminino C224003 - 36 - Off-White","PR","1.00","139.90","2025-02-28 18:38:31.565+00","2025-02-28 18:38:31.565+00"
8083,"813288296","899094430","101080080F-38-4","Tênis Mizuno Dynasty 6 Wave Corrida Feminino 101080080 - 38 - Preto/Roxo","PR","1.00","408.40","2025-02-28 18:38:32.52+00","2025-02-28 18:38:32.52+00"
8084,"893585355","899095487","364905-37-10","Tênis Bottero Couro Napa Camurça Casual Feminino 364905 - 37 - Branco/Preto","PR ","1.00","248.90","2025-02-28 18:38:33.364+00","2025-02-28 18:38:33.364+00"
8085,"812890706","899096796","C2480010000013-35","Chinelo Piccadilly Marshmallow Eva Feminino C248001 - 35 - Preto","PR","1.00","105.66","2025-02-28 18:38:34.076+00","2025-02-28 18:38:34.076+00"
8086,"897838153","899098082","M460ZK4-44-7","Tênis de Corrida New Balance 460 V4 Masculino M460V4 - 44 - Preto","PR","1.00","399.90","2025-02-28 18:38:34.768+00","2025-02-28 18:38:34.768+00"
8087,"893585156","899098277","364905-36-3","Tênis Bottero Couro Napa Camurça Casual Feminino 364905 - 36 - Branco/Prata","PR ","1.00","248.90","2025-02-28 18:38:35.563+00","2025-02-28 18:38:35.563+00"
8088,"826041638","899100098","101081081-40-16","Tênis Mizuno Mirai 6 Corrida Wave Masculino 101081081 - 40 - Preto","PR","1.00","399.99","2025-02-28 18:38:36.35+00","2025-02-28 18:38:36.35+00"
8089,"894624225","899100590","101089089-40-9","Tênis de Corrida Mizuno Jet 7 Masculino 101089089  - 40 - Preto/Preto","PR","1.00","257.09","2025-02-28 18:38:37.158+00","2025-02-28 18:38:37.158+00"
8090,"894624222","899100590","101089089-39-8","Tênis de Corrida Mizuno Jet 7 Masculino 101089089  - 39 - Preto/Preto","PR","1.00","229.92","2025-02-28 18:38:37.158+00","2025-02-28 18:38:37.158+00"
8091,"807069052","899101902","RA02050012-39-6","Tênis Rainha Drive III Feminino RA02050012 - 39 - Azul Marinho/Rosa","PR","1.00","169.90","2025-02-28 18:38:37.839+00","2025-02-28 18:38:37.839+00"
8092,"807053725","899102052","W520V8-PTO-LILS-40","Tênis New Balance 520V8 Feminino W520V8 - 40 - Preto/Lilas","PA","1.00","417.90","2025-02-28 18:38:38.504+00","2025-02-28 18:38:38.504+00"
8093,"895280331","899102186","43271285-41-4","Tênis de Corrida Olympikus Challenger 5 Masculino 43271285 - 41 - Branco/Cinza","PR","1.00","284.89","2025-02-28 18:38:39.479+00","2025-02-28 18:38:39.479+00"
8094,"826041638","899102687","101081081-40-16","Tênis Mizuno Mirai 6 Corrida Wave Masculino 101081081 - 40 - Preto","PR","1.00","399.99","2025-02-28 18:38:41.657+00","2025-02-28 18:38:41.657+00"
8095,"896392637","899103124","101087087-39-31","Tênis de Corrida Mizuno Cool Ride 2 Adulto - 39 - Rosa","PR","1.00","322.90","2025-02-28 18:38:43.125+00","2025-02-28 18:38:43.125+00"
8096,"825589683","899103176","51J728X-34-8","Tênis Fila Recovery Feminino 51J728X - 34 - Preto/Rosa","PR","1.00","349.00","2025-02-28 18:38:43.934+00","2025-02-28 18:38:43.934+00"
8097,"894624231","899103564","101089089-42-11","Tênis de Corrida Mizuno Jet 7 Masculino 101089089  - 42 - Preto/Preto","PR","1.00","229.92","2025-02-28 18:38:44.688+00","2025-02-28 18:38:44.688+00"
8098,"895736642","899104058","43299316-38-4","Tênis Esportivo Olympikus Acqua Feminino - 38 - Bege","PR","1.00","229.90","2025-02-28 18:38:45.344+00","2025-02-28 18:38:45.344+00"
8099,"894989579","899104875","101081081-40-31","Tênis Mizuno Mirai 6 Corrida Wave Masculino 101081081 - 40 - Cinza/Azul","PR","1.00","384.90","2025-02-28 18:38:45.995+00","2025-02-28 18:38:45.995+00"
8100,"826041641","899105012","101081081-41-17","Tênis Mizuno Mirai 6 Corrida Wave Masculino 101081081 - 41 - Preto","PR","1.00","398.00","2025-02-28 18:38:46.658+00","2025-02-28 18:38:46.658+00"
8101,"895736646","899105037","43299316-39-5","Tênis Esportivo Olympikus Acqua Feminino - 39 - Bege","PR","1.00","199.92","2025-02-28 18:38:47.298+00","2025-02-28 18:38:47.298+00"
8102,"806848761","899105051","1151967-37","Tênis Fila Recovery Feminino 51J728X - 37 - Preto/Rosa","PR","1.00","349.00","2025-02-28 18:38:47.966+00","2025-02-28 18:38:47.966+00"
8103,"807011277","899105403","TP04960001-31-2","Chuteira Society Topper Slick V Infantil TP04960001 - 31 - Dourado/Preto","PR","1.00","158.90","2025-02-28 18:38:48.633+00","2025-02-28 18:38:48.633+00"
8104,"813288296","899105414","101080080F-38-4","Tênis Mizuno Dynasty 6 Wave Corrida Feminino 101080080 - 38 - Preto/Roxo","PR","1.00","408.40","2025-02-28 18:38:49.288+00","2025-02-28 18:38:49.288+00"
8105,"895736646","899105440","43299316-39-5","Tênis Esportivo Olympikus Acqua Feminino - 39 - Bege","PR","1.00","199.92","2025-02-28 18:38:49.932+00","2025-02-28 18:38:49.932+00"
8106,"895280337","899105517","43271285-43-6","Tênis de Corrida Olympikus Challenger 5 Masculino 43271285 - 43 - Branco/Cinza","PR","1.00","284.90","2025-02-28 18:38:50.567+00","2025-02-28 18:38:50.567+00"
8107,"807011254","899105932","TP04700004-32-3","Chuteira Futsal Topper Forza III Infantil TP04700004 - 32 - Verde/Azul","PR","1.00","159.65","2025-02-28 18:38:51.214+00","2025-02-28 18:38:51.214+00"
8108,"896392631","899106599","101087087-37-23","Tênis de Corrida Mizuno Cool Ride 2 Adulto - 37 - Rosa","PR","1.00","309.90","2025-02-28 18:38:51.871+00","2025-02-28 18:38:51.871+00"
8109,"812890713","899107114","C2480010000013-37","Chinelo Piccadilly Marshmallow Eva Feminino C248001 - 37 - Preto","PR","1.00","82.98","2025-02-28 18:38:52.501+00","2025-02-28 18:38:52.501+00"
8110,"818465216","899107582","11J728X-38-9","Tênis Fila Recovery Masculino 11J728X - 38 - Prata/Azul Marinho","PR","1.00","360.90","2025-02-28 18:38:53.143+00","2025-02-28 18:38:53.143+00"
8111,"828929029","899107585","43696252-44-13","Tênis Olympikus Venum Esportivo Masculino 43696252 - 44 - Preto/Chumbo","PR","1.00","223.15","2025-02-28 18:38:53.773+00","2025-02-28 18:38:53.773+00"
8112,"809060372","899108360","F01L00204-2-39","Tênis Fila Retro Flag Masculino F01L00204 - 39 - Cinza/Branco","PR","1.00","293.61","2025-02-28 18:38:54.41+00","2025-02-28 18:38:54.41+00"
8113,"893585159","899110088","364905-37-4","Tênis Bottero Couro Napa Camurça Casual Feminino 364905 - 37 - Branco/Prata","PR ","1.00","247.28","2025-02-28 18:38:55.088+00","2025-02-28 18:38:55.088+00"
8114,"816770816","899110263","43448165-41-4","Tênis Olympikus Eros 165 Casual Unissex 43448165 - 41 - Branco","PR","1.00","186.99","2025-02-28 18:38:55.747+00","2025-02-28 18:38:55.747+00"
8115,"807490045","899110285","RA03340002-37-4","Tênis Rainha Queen RA03340002 - 37 - Branco","PR","1.00","122.99","2025-02-28 18:38:56.397+00","2025-02-28 18:38:56.397+00"
8116,"833778594","899110629","1351106-37-10","Mocassim Vizzano Social Confortável Feminino 1351.106 - 37 - Branco Off","PR ","1.00","117.90","2025-02-28 18:38:57.061+00","2025-02-28 18:38:57.061+00"
8117,"895280328","899111257","43271285-40-3","Tênis de Corrida Olympikus Challenger 5 Masculino 43271285 - 40 - Branco/Cinza","PR","1.00","282.00","2025-02-28 18:38:57.705+00","2025-02-28 18:38:57.705+00"
